event_id,primary_step_state,primary_point_state,nesting_attempt
32959356346,Step state: Summer,Point state: Summer,Not nesting
32959356348,Step state: Summer,Point state: Summer,Not nesting
32959356350,Step state: Summer,Point state: Summer,Not nesting
32959356351,Step state: Summer,Point state: Summer,Not nesting
32959356352,Step state: Summer,Point state: Summer,Not nesting
32959356354,Step state: Summer,Point state: Summer,Not nesting
32959356359,Step state: Summer,Point state: Summer,Not nesting
32959356361,Step state: Summer,Point state: Summer,Not nesting
32959356363,Step state: Summer,Point state: Summer,Not nesting
32959356368,Step state: Summer,Point state: Summer,Not nesting
32959356369,Step state: Summer,Point state: Summer,Not nesting
32959356371,Step state: Summer,Point state: Summer,Not nesting
32959356373,Step state: Summer,Point state: Summer,Not nesting
32959356374,Step state: Summer,Point state: Summer,Not nesting
32959356375,Step state: Summer,Point state: Summer,Not nesting
32959356376,Step state: Summer,Point state: Summer,Not nesting
32959356380,Step state: Summer,Point state: Summer,Not nesting
32959356382,Step state: Summer,Point state: Summer,Not nesting
32959356388,Step state: Summer,Point state: Summer,Not nesting
32959356389,Step state: Summer,Point state: Summer,Not nesting
32959356391,Step state: Summer,Point state: Summer,Not nesting
32959356392,Step state: Summer,Point state: Summer,Not nesting
32959356394,Step state: Summer,Point state: Summer,Not nesting
32959356395,Step state: Summer,Point state: Summer,Not nesting
32983659883,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
32983659885,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
32983659886,Step state: Summer,Point state: Summer,Not nesting
32983659887,Step state: Summer,Point state: Summer,Not nesting
32983659888,Step state: Summer,Point state: Summer,Not nesting
32983659889,Step state: Summer,Point state: Summer,Not nesting
32983659891,Step state: Summer,Point state: Summer,Not nesting
32983659893,Step state: Summer,Point state: Summer,Not nesting
32983659894,Step state: Summer,Point state: Summer,Not nesting
32983659895,Step state: Summer,Point state: Summer,Not nesting
32983659896,Step state: Summer,Point state: Summer,Not nesting
32983659898,Step state: Summer,Point state: Summer,Not nesting
32983659899,Step state: Summer,Point state: Summer,Not nesting
32983659901,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
32983659902,Step state: Summer,Point state: Summer,Not nesting
32983659905,Step state: Summer,Point state: Summer,Not nesting
32983659907,Step state: Summer,Point state: Summer,Not nesting
32983659908,Step state: Summer,Point state: Summer,Not nesting
32983659912,Step state: Summer,Point state: Summer,Not nesting
32983659913,Step state: Summer,Point state: Summer,Not nesting
32983659914,Step state: Summer,Point state: Summer,Not nesting
32983659915,Step state: Summer,Point state: Summer,Not nesting
32983659916,Step state: Summer,Point state: Summer,Not nesting
32983659918,Step state: Summer,Point state: Summer,Not nesting
32983659919,Step state: Summer,Point state: Summer,Not nesting
32983659921,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
32983659922,Step state: Summer,Point state: Summer,Not nesting
32983659925,Step state: Summer,Point state: Summer,Not nesting
32983659927,Step state: Summer,Point state: Summer,Not nesting
32983659928,Step state: Summer,Point state: Summer,Not nesting
32983659932,Step state: Summer,Point state: Summer,Not nesting
32983659933,Step state: Summer,Point state: Summer,Not nesting
32983659934,Step state: Summer,Point state: Summer,Not nesting
32983659935,Step state: Summer,Point state: Summer,Not nesting
32983659936,Step state: Summer,Point state: Summer,Not nesting
32983659938,Step state: Summer,Point state: Summer,Not nesting
32983659939,Step state: Dispersal,Point state: Summer,Not nesting
33015969141,Step state: Summer,Point state: Summer,Not nesting
33015969142,Step state: Summer,Point state: Summer,Not nesting
33015969143,Step state: Summer,Point state: Summer,Not nesting
33015969144,Step state: Summer,Point state: Summer,Not nesting
33061959236,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
33061959237,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
33061959239,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
33061959241,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
33061959244,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
33061959248,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
33098951245,Step state: Summer,Point state: Summer,Not nesting
33098951248,Step state: Summer,Point state: Summer,Not nesting
33098951251,Step state: Summer,Point state: Summer,Not nesting
33098951255,Step state: Summer,Point state: Summer,Not nesting
33152329381,Step state: Summer,Point state: Summer,Not nesting
33152329382,Step state: Summer,Point state: Summer,Not nesting
33152329384,Step state: Summer,Point state: Summer,Not nesting
33152329385,Step state: Summer,Point state: Summer,Not nesting
33152329386,Step state: Summer,Point state: Summer,Not nesting
33152329388,Step state: Summer,Point state: Summer,Not nesting
33152329389,Step state: Summer,Point state: Summer,Not nesting
33152329391,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
33152329394,Step state: Summer,Point state: Summer,Not nesting
33152329395,Step state: Summer,Point state: Summer,Not nesting
33152329397,Step state: Summer,Point state: Summer,Not nesting
33152329398,Step state: Summer,Point state: Summer,Not nesting
33152329400,Step state: Summer,Point state: Summer,Not nesting
33152329401,Step state: Summer,Point state: Summer,Not nesting
33192457357,Step state: Summer,Point state: Summer,Not nesting
33192457358,Step state: Summer,Point state: Summer,Not nesting
33208409500,Step state: Summer,Point state: Summer,Not nesting
33208409501,Step state: Summer,Point state: Summer,Not nesting
33208409502,Step state: Summer,Point state: Summer,Not nesting
33208409509,Step state: Summer,Point state: Summer,Not nesting
33208409510,Step state: Summer,Point state: Summer,Not nesting
33208409518,Step state: Summer,Point state: Summer,Not nesting
33208409519,Step state: Summer,Point state: Summer,Not nesting
33208409520,Step state: Summer,Point state: Summer,Not nesting
33208409521,Step state: Summer,Point state: Summer,Not nesting
33208409524,Step state: Summer,Point state: Summer,Not nesting
33208409525,Step state: Summer,Point state: Summer,Not nesting
33208409527,Step state: Summer,Point state: Summer,Not nesting
33208409532,Step state: Summer,Point state: Summer,Not nesting
33208409533,Step state: Summer,Point state: Summer,Not nesting
33208409535,Step state: Summer,Point state: Summer,Not nesting
33208409538,Step state: Summer,Point state: Summer,Not nesting
33208409539,Step state: Summer,Point state: Summer,Not nesting
33208409540,Step state: Summer,Point state: Summer,Not nesting
33208409541,Step state: Summer,Point state: Summer,Not nesting
33208409542,Step state: Summer,Point state: Summer,Not nesting
33208409543,Step state: Summer,Point state: Summer,Not nesting
33208409546,Step state: Summer,Point state: Summer,Not nesting
33208409547,Step state: Summer,Point state: Summer,Not nesting
33208409550,Step state: Summer,Point state: Summer,Not nesting
33208409555,Step state: Summer,Point state: Summer,Not nesting
33208409556,Step state: Summer,Point state: Summer,Not nesting
33208409559,Step state: Summer,Point state: Summer,Not nesting
33208409561,Step state: Summer,Point state: Summer,Not nesting
33208409563,Step state: Summer,Point state: Summer,Not nesting
33208409564,Step state: Summer,Point state: Summer,Not nesting
33208409565,Step state: Summer,Point state: Summer,Not nesting
33208409566,Step state: Summer,Point state: Summer,Not nesting
33208409567,Step state: Summer,Point state: Summer,Not nesting
33208409568,Step state: Summer,Point state: Summer,Not nesting
33208409569,Step state: Summer,Point state: Summer,Not nesting
33208409570,Step state: Summer,Point state: Summer,Not nesting
33208409573,Step state: Summer,Point state: Summer,Not nesting
33208409575,Step state: Summer,Point state: Summer,Not nesting
33208409577,Step state: Summer,Point state: Summer,Not nesting
33208409582,Step state: Summer,Point state: Summer,Not nesting
33208409584,Step state: Summer,Point state: Summer,Not nesting
33208409586,Step state: Summer,Point state: Summer,Not nesting
33208409587,Step state: Summer,Point state: Summer,Not nesting
33208409588,Step state: Summer,Point state: Summer,Not nesting
33208409589,Step state: Summer,Point state: Summer,Not nesting
33208409590,Step state: Summer,Point state: Summer,Not nesting
33208409591,Step state: Summer,Point state: Summer,Not nesting
33208409594,Step state: Summer,Point state: Summer,Not nesting
33208409596,Step state: Summer,Point state: Summer,Not nesting
33208409598,Step state: Summer,Point state: Summer,Not nesting
33208409603,Step state: Summer,Point state: Summer,Not nesting
33208409604,Step state: Summer,Point state: Summer,Not nesting
33208409606,Step state: Summer,Point state: Summer,Not nesting
33208409608,Step state: Summer,Point state: Summer,Not nesting
33208409609,Step state: Summer,Point state: Summer,Not nesting
33208409610,Step state: Summer,Point state: Summer,Not nesting
33208409611,Step state: Summer,Point state: Summer,Not nesting
33208409612,Step state: Summer,Point state: Summer,Not nesting
33208409613,Step state: Summer,Point state: Summer,Not nesting
33208409614,Step state: Summer,Point state: Summer,Not nesting
33208409616,Step state: Summer,Point state: Summer,Not nesting
33208409621,Step state: Summer,Point state: Summer,Not nesting
33208409623,Step state: Summer,Point state: Summer,Not nesting
33208409624,Step state: Summer,Point state: Summer,Not nesting
33208409625,Step state: Summer,Point state: Summer,Not nesting
33208409626,Step state: Summer,Point state: Summer,Not nesting
33208409627,Step state: Summer,Point state: Summer,Not nesting
33208409633,Step state: Summer,Point state: Summer,Not nesting
33208409634,Step state: Summer,Point state: Summer,Not nesting
33208409635,Step state: Summer,Point state: Summer,Not nesting
33235481209,Step state: Summer,Point state: Summer,Not nesting
33235481210,Step state: Summer,Point state: Summer,Not nesting
33235481211,Step state: Summer,Point state: Summer,Not nesting
33235481212,Step state: Summer,Point state: Summer,Not nesting
33235481213,Step state: Summer,Point state: Summer,Not nesting
33235481214,Step state: Summer,Point state: Summer,Not nesting
33235481215,Step state: Summer,Point state: Summer,Not nesting
33235481216,Step state: Migratory (spring),Point state: Migratory (spring),Not nesting
33235481217,Step state: Summer,Point state: Summer,Not nesting
33235481218,Step state: Summer,Point state: Summer,Not nesting
33235481219,Step state: Summer,Point state: Summer,Not nesting
33235481220,Step state: Summer,Point state: Summer,Not nesting
33235481221,Step state: Summer,Point state: Summer,Not nesting
33235481222,Step state: Summer,Point state: Summer,Not nesting
